Unnamed: 0,weight,prod_distance,time_delivery,target
41,28.0,1731.0,14.0,606908.972182472
1331,28.0,2118.0,8.0,572744.0324994893
949,1.0,2416.0,3.0,454761.4923281041
375,37.0,1237.0,10.0,673836.64180528
1410,64.0,2231.0,5.0,691272.4440008645
4239,10.0,1928.0,11.0,508150.7491183892
180,55.0,2098.0,5.0,669316.3653577651
558,46.0,2796.0,13.0,704039.8812148325
3767,64.0,1567.0,10.0,746683.1449412772
48,64.0,1804.0,5.0,721151.6518136715
1596,1.0,2074.0,14.0,452440.2212369471
1051,64.0,1335.0,10.0,761367.7153672726
2686,64.0,2118.0,5.0,694241.5124994892
121,19.0,1161.0,6.0,596902.1349294311
2138,10.0,2043.0,8.0,499045.22272441006
3557,1.0,2476.0,7.0,459643.4587274453
2449,64.0,1804.0,3.0,721295.6518136715
1705,28.0,2700.0,7.0,616143.1314326305
1566,55.0,1467.0,8.0,729787.3802069426
2798,37.0,1928.0,6.0,621594.3091183892
797,46.0,1335.0,1.0,707658.4153672726
3381,1.0,1335.0,4.0,519992.66536727257
3255,1.0,2913.0,8.0,550013.3804500827
2371,82.0,2163.0,8.0,735244.7925970787
2025,19.0,1567.0,11.0,588018.9949412772
3931,46.0,2471.0,7.0,647184.0023521412
1454,28.0,2680.0,3.0,612388.807679752
3597,55.0,2105.0,8.0,668605.1537311212
1748,73.0,2416.0,1.0,720669.0123281042
3,55.0,2488.0,8.0,677671.7724644243
1095,46.0,2700.0,9.0,682365.1314326305
745,64.0,1772.0,2.0,724956.4333498311
4549,82.0,1731.0,8.0,772111.712182472
4096,73.0,2231.0,1.0,714495.2340008646
3752,1.0,1772.0,1.0,482577.0733498312
4717,28.0,1237.0,7.0,639714.31180528
3152,55.0,2501.0,1.0,679679.3399192637
3097,82.0,2098.0,4.0,738381.8253577651
1575,55.0,2163.0,8.0,666242.7825970788
2886,10.0,2488.0,6.0,504454.1724644242
4787,82.0,2680.0,12.0,775701.007679752
4776,19.0,1772.0,3.0,566344.0333498312
3174,37.0,2163.0,10.0,605337.4425970789
3467,64.0,2631.0,3.0,724466.9479983787
4323,19.0,2488.0,7.0,544863.0924644242
4505,46.0,1237.0,13.0,704880.9718052801
1520,64.0,2476.0,12.0,701638.3387274452
4655,37.0,1734.0,2.0,642918.2566874628
3570,10.0,2135.0,12.0,493210.6579669729
3485,1.0,2028.0,7.0,456850.4647340298
1655,82.0,1467.0,12.0,797881.4702069425
4153,73.0,1734.0,13.0,750777.4966874628
1844,37.0,1734.0,8.0,642378.2566874628
1852,19.0,1459.0,2.0,598320.0539110985
850,28.0,2043.0,11.0,576587.9627244101
4055,46.0,2416.0,13.0,641338.6923281042
3455,46.0,1237.0,10.0,705501.9718052801
527,73.0,2043.0,1.0,721777.3127244101
2903,19.0,1783.0,2.0,565134.8358336187
2489,55.0,2936.0,12.0,773707.2508572766
4223,28.0,2476.0,6.0,581334.9787274452
2718,73.0,2028.0,4.0,722703.6247340296
3011,55.0,2163.0,12.0,665522.7825970788
2633,64.0,1161.0,6.0,755194.5849294312
1550,1.0,1734.0,6.0,486630.01668746286
4665,19.0,1459.0,12.0,597060.0539110985
3101,10.0,2098.0,9.0,495518.26535776514
235,73.0,2680.0,1.0,756856.807679752
1150,64.0,2043.0,13.0,697275.4427244101
1510,64.0,2105.0,7.0,694651.6037311212
1949,55.0,2936.0,10.0,774103.2508572766
2921,28.0,1335.0,2.0,641367.1153672726
1747,73.0,2471.0,3.0,725377.172352141
2082,1.0,1928.0,14.0,464084.22911838925
3372,10.0,1731.0,1.0,530664.3921824719
2822,55.0,2680.0,6.0,707531.407679752
849,64.0,2098.0,12.0,694156.1853577651
4799,82.0,2488.0,8.0,746761.5324644243
1899,37.0,2028.0,12.0,612101.5447340297
3153,82.0,1467.0,2.0,799141.4702069425
3980,46.0,1734.0,14.0,672900.3166874629
3126,28.0,1467.0,7.0,634864.2902069426
2040,1.0,2700.0,2.0,494913.1314326305
1158,73.0,2163.0,5.0,715511.1225970787
2700,55.0,2028.0,8.0,673378.5847340297
3871,73.0,2118.0,12.0,716167.1324994892
3768,46.0,1467.0,2.0,701557.3502069425
2159,64.0,2680.0,12.0,732522.6076797519
2690,46.0,1459.0,3.0,702078.9839110986
3977,82.0,1772.0,12.0,766711.3933498312
4422,37.0,1467.0,12.0,668611.3202069426
2735,1.0,1467.0,5.0,513778.20020694257
4122,55.0,1335.0,9.0,735696.5653672726
2900,19.0,2913.0,10.0,633733.7204500827
1561,64.0,2476.0,4.0,702790.3387274452
1662,64.0,2680.0,3.0,733737.6076797519
2749,10.0,1797.0,6.0,522796.0181415536
4195,46.0,2105.0,10.0,639453.7037311213
3946,64.0,2501.0,11.0,704546.4299192637
3809,55.0,2416.0,4.0,671571.1323281042
930,10.0,1467.0,1.0,557344.2302069425
2246,46.0,2700.0,4.0,682950.1314326305
465,55.0,2135.0,8.0,667241.4079669729
1254,10.0,2913.0,3.0,593988.5504500828
839,73.0,2700.0,4.0,760845.1314326304
2144,55.0,1772.0,12.0,697814.9533498312
2691,10.0,1928.0,14.0,507475.7491183892
4314,28.0,1459.0,11.0,634784.3639110986
899,64.0,2231.0,2.0,691461.4440008645
944,55.0,2028.0,3.0,673873.5847340297
1696,10.0,1284.0,1.0,563554.4518735134
187,10.0,2043.0,10.0,498721.22272441006
3675,10.0,1467.0,14.0,555589.2302069425
4783,10.0,2105.0,11.0,494794.9037311211
380,46.0,2105.0,8.0,639777.7037311213
3841,1.0,1783.0,6.0,481005.8958336187
2917,82.0,2118.0,14.0,735779.7524994892
1054,10.0,1346.0,10.0,562368.2169504637
1714,10.0,2105.0,5.0,495658.9037311211
3018,37.0,2936.0,5.0,714057.7708572765
2546,46.0,2118.0,4.0,639581.2724994892
565,1.0,1797.0,10.0,478840.2881415536
990,1.0,2074.0,1.0,454195.2212369471
4487,19.0,1731.0,5.0,570906.182182472
4483,73.0,2105.0,4.0,717944.0537311212
3179,28.0,2471.0,13.0,579635.222352141
316,55.0,2501.0,8.0,679112.3399192637
1764,1.0,2700.0,1.0,494940.1314326305
3160,82.0,2028.0,10.0,742020.1447340297
3512,55.0,2471.0,11.0,675396.3923521412
4672,46.0,1731.0,7.0,674567.552182472
1068,46.0,2416.0,7.0,642418.6923281042
3989,37.0,2796.0,2.0,673719.2412148325
4205,46.0,2501.0,12.0,649529.2499192636
4453,64.0,1567.0,8.0,747007.1449412772
1652,19.0,2118.0,4.0,535599.4124994893
4201,1.0,2501.0,4.0,462625.7999192636
589,55.0,2501.0,10.0,678788.3399192637
759,37.0,2074.0,9.0,609597.8612369471
2316,37.0,2043.0,2.0,612294.8327244101
590,10.0,1346.0,5.0,563043.2169504637
2261,10.0,2700.0,1.0,538401.1314326305
181,46.0,1783.0,4.0,668918.2458336187
3850,37.0,1237.0,7.0,674295.64180528
2081,10.0,2936.0,8.0,600756.0508572765
3573,28.0,2501.0,11.0,583262.0699192637
4425,10.0,1783.0,3.0,524627.3658336187
1140,46.0,1459.0,2.0,702123.9839110986
4525,55.0,2043.0,3.0,672809.5727244101
2447,46.0,1459.0,8.0,701583.9839110986
2259,10.0,1783.0,5.0,524483.3658336187
2462,55.0,1804.0,5.0,695267.2918136714
1430,46.0,1161.0,2.0,700913.6049294312
1153,82.0,1772.0,10.0,767107.3933498312
771,10.0,2028.0,14.0,498927.98473402974
3417,73.0,2700.0,5.0,760764.1314326304
3854,19.0,2416.0,14.0,537033.3723281042
4479,73.0,1161.0,5.0,778204.0749294312
4786,19.0,1804.0,8.0,562218.8518136714
2096,19.0,2680.0,6.0,574518.6076797519
2152,46.0,2043.0,2.0,644032.7027244101
416,73.0,1928.0,14.0,729568.3891183891
160,10.0,2913.0,13.0,592548.5504500828
3190,82.0,2074.0,7.0,739429.1612369472
3724,1.0,1346.0,1.0,519920.07695046376
4232,82.0,1161.0,14.0,796659.5649294312
3121,82.0,2796.0,7.0,803182.4412148325
2076,10.0,1797.0,3.0,523039.0181415536
149,46.0,1161.0,8.0,700373.6049294312
2746,46.0,2476.0,4.0,647984.6587274452
909,28.0,2936.0,11.0,678459.5308572765
731,46.0,1467.0,9.0,700864.3502069425
2677,10.0,2631.0,13.0,523534.2079983787
2632,19.0,2501.0,4.0,546595.9799192636
1319,82.0,2074.0,12.0,738574.1612369472
3104,55.0,1459.0,9.0,730200.2939110985
4482,46.0,1928.0,5.0,653420.8291183892
2368,55.0,2135.0,2.0,667781.4079669729
1096,55.0,2796.0,9.0,733721.5212148326
2284,37.0,1567.0,4.0,661102.0549412773
2448,55.0,2118.0,4.0,668409.8924994892
1493,37.0,1772.0,13.0,637078.9933498312
4260,10.0,2488.0,9.0,504049.1724644242
571,55.0,2098.0,14.0,667777.3653577651
1470,28.0,1237.0,4.0,640011.31180528
2948,19.0,2098.0,11.0,535649.0853577651
243,37.0,2471.0,12.0,614552.6123521412
165,1.0,2105.0,12.0,451180.4537311212
2401,28.0,2105.0,14.0,572186.8037311212
3223,82.0,2105.0,10.0,737267.5037311212
2912,73.0,2043.0,14.0,720022.3127244101
3836,55.0,1459.0,8.0,730353.2939110985
2217,73.0,2043.0,12.0,720490.3127244101
2182,55.0,2796.0,12.0,733154.5212148326
1681,37.0,2700.0,1.0,651288.1314326305
209,1.0,2796.0,2.0,517336.6812148326
4633,10.0,1567.0,8.0,548088.9649412772
4321,19.0,2471.0,12.0,542251.832352141
102,19.0,1467.0,8.0,597211.2602069426
1117,10.0,2476.0,11.0,502436.2987274453
487,46.0,2631.0,11.0,668625.3679983787
4703,82.0,2416.0,1.0,740776.4523281042
295,55.0,1797.0,5.0,696053.6681415535
4580,1.0,1783.0,12.0,480033.8958336187
4012,64.0,1734.0,9.0,728607.4366874628
3938,19.0,2488.0,13.0,543783.0924644242
4790,1.0,2105.0,4.0,452332.4537311212
241,1.0,2471.0,3.0,459502.0523521411
1712,46.0,1346.0,13.0,705943.7769504638
1540,19.0,2471.0,6.0,543223.832352141
3412,19.0,1467.0,11.0,596698.2602069426
106,10.0,1237.0,13.0,560723.65180528
4458,73.0,1567.0,2.0,770494.1749412772
4032,1.0,2098.0,2.0,452804.44535776513
2146,10.0,2471.0,9.0,502294.4423521411
1123,28.0,2118.0,4.0,573176.0324994893
2467,19.0,2028.0,2.0,541140.5047340296
1425,28.0,1731.0,7.0,608231.972182472
2992,19.0,2028.0,14.0,539412.5047340296
4423,46.0,2700.0,8.0,682518.1314326305
4005,10.0,2028.0,1.0,500682.98473402974
3817,10.0,2118.0,2.0,495214.7924994892
3198,82.0,2471.0,5.0,745345.562352141
532,82.0,2028.0,6.0,742596.1447340297
3471,64.0,2231.0,11.0,690408.4440008645
982,28.0,1731.0,6.0,608348.972182472
271,64.0,2105.0,5.0,694867.6037311212
4868,1.0,1783.0,3.0,481248.8958336187
2301,28.0,2043.0,1.0,577667.9627244101
1145,28.0,2163.0,12.0,570276.7725970788
2309,64.0,2098.0,7.0,695011.1853577651
555,1.0,1567.0,8.0,504729.9349412772
3909,55.0,2936.0,5.0,774778.2508572766
4022,46.0,1772.0,8.0,669737.4733498312
959,46.0,2913.0,12.0,737534.2304500827
1669,28.0,2488.0,4.0,582770.0124644242
511,82.0,1797.0,2.0,765145.8581415537
2955,64.0,1567.0,13.0,746062.1449412772
2158,73.0,2163.0,2.0,715700.1225970787
4739,73.0,2135.0,6.0,716405.707966973
981,64.0,1797.0,13.0,720641.3981415535
281,28.0,2105.0,5.0,573725.8037311212
2475,28.0,2680.0,13.0,610948.807679752
4316,37.0,1772.0,4.0,638455.9933498312
4131,28.0,2105.0,1.0,573941.8037311212
1182,46.0,1161.0,14.0,699185.6049294312
60,64.0,1772.0,5.0,724767.4333498311
1362,19.0,1237.0,11.0,601568.9818052801
4563,28.0,2416.0,11.0,575311.8123281042
4896,82.0,1772.0,6.0,767683.3933498312
1487,28.0,2135.0,5.0,572353.957966973
1548,19.0,2098.0,3.0,536657.0853577651
4165,46.0,2700.0,3.0,683013.1314326305
1802,82.0,1797.0,11.0,764092.8581415537
2845,19.0,1335.0,8.0,603320.9653672726
3206,1.0,2231.0,11.0,447712.9140008646
627,82.0,2118.0,3.0,737462.7524994892
1426,37.0,1459.0,14.0,668710.6739110985
3276,73.0,1237.0,2.0,783865.9618052801
4019,46.0,1237.0,8.0,705825.9718052801
3469,1.0,1459.0,13.0,513052.4339110986
2490,28.0,1928.0,3.0,587193.7891183892
4139,1.0,2680.0,2.0,490804.2076797519
3202,46.0,1335.0,3.0,707586.4153672726
2950,64.0,1346.0,8.0,761491.0569504637
4722,19.0,2028.0,13.0,539655.5047340296
353,55.0,2796.0,5.0,734225.5212148326
2654,19.0,2700.0,14.0,577191.1314326305
2792,1.0,2028.0,8.0,456715.4647340298
4889,46.0,2471.0,11.0,646536.0023521412
3185,73.0,1804.0,3.0,744264.0118136714
4272,19.0,1284.0,1.0,603972.0118735133
876,55.0,2118.0,11.0,667464.8924994892
3905,28.0,2074.0,5.0,575445.2012369471
4306,1.0,1928.0,13.0,464327.22911838925
1408,19.0,2118.0,2.0,535707.4124994893
4394,73.0,2476.0,6.0,725639.1787274452
2961,19.0,1797.0,2.0,563547.7481415536
2377,10.0,1346.0,4.0,563124.2169504637
904,46.0,2163.0,2.0,637950.1125970788
3085,82.0,2135.0,7.0,736370.8579669729
3687,28.0,2028.0,1.0,578736.0247340297
1473,55.0,2476.0,13.0,675468.4987274453
3833,64.0,2028.0,10.0,698959.1047340297
1709,28.0,1734.0,3.0,608247.1966874629
2560,37.0,2501.0,3.0,618965.1599192637
1481,55.0,1284.0,2.0,736455.2518735133
1768,19.0,1804.0,11.0,561705.8518136714
584,1.0,1467.0,4.0,513859.20020694257
1489,1.0,2028.0,4.0,457147.4647340298
3571,10.0,2476.0,2.0,503489.2987274453
3319,82.0,1346.0,7.0,804564.3369504637
3493,1.0,1772.0,10.0,481686.0733498312
503,82.0,2700.0,7.0,780681.1314326304
688,64.0,2105.0,12.0,693796.6037311212
4743,19.0,2043.0,11.0,539018.0927244101
3974,64.0,1928.0,9.0,707623.8691183892
791,37.0,1335.0,12.0,674697.2653672725
543,46.0,2476.0,9.0,647399.6587274452
463,64.0,1237.0,6.0,760660.6318052801
666,10.0,2098.0,1.0,496238.26535776514
1512,37.0,1772.0,14.0,636835.9933498312
1754,10.0,2700.0,4.0,538266.1314326305
1077,64.0,1335.0,6.0,761943.7153672726
1045,82.0,2416.0,14.0,739021.4523281042
692,64.0,1467.0,9.0,755488.4102069426
4285,73.0,2135.0,3.0,716648.707966973
3311,37.0,2074.0,14.0,608562.8612369471
2946,28.0,1284.0,1.0,641473.5718735134
2416,19.0,2098.0,9.0,536009.0853577651
3158,82.0,1772.0,14.0,766243.3933498312
325,82.0,2700.0,8.0,780546.1314326304
159,82.0,2501.0,3.0,748700.6099192636
4063,73.0,1335.0,1.0,785184.8653672726
4507,37.0,2231.0,6.0,604657.0740008645
204,19.0,2028.0,5.0,540951.5047340296
1889,10.0,1161.0,10.0,555919.6449294311
2220,28.0,1928.0,4.0,587130.7891183892
676,28.0,1467.0,12.0,634009.2902069426
3681,55.0,1783.0,4.0,697716.7158336187
1322,10.0,2476.0,13.0,502004.2987274453
1170,82.0,1731.0,10.0,771787.712182472
3367,19.0,1772.0,7.0,565984.0333498312
2319,73.0,2231.0,5.0,714279.2340008646
3547,55.0,1797.0,8.0,695702.6681415535
2712,1.0,2163.0,2.0,450046.7625970788
1000,82.0,2098.0,9.0,737796.8253577651
3846,28.0,2700.0,3.0,616503.1314326305
3300,46.0,2501.0,1.0,650816.2499192636
1620,55.0,2231.0,3.0,665493.6540008646
3125,10.0,1346.0,1.0,563259.2169504637
934,46.0,2936.0,12.0,744805.0108572766
4772,37.0,1284.0,10.0,675168.1318735133
440,1.0,1567.0,7.0,504864.9349412772
4111,28.0,1734.0,4.0,608184.1966874629
3260,37.0,2913.0,11.0,705925.0604500828
4719,46.0,2098.0,12.0,639418.545357765
3322,28.0,2163.0,3.0,571491.7725970788
3945,37.0,2700.0,8.0,650721.1314326305
2676,82.0,1772.0,1.0,767998.3933498312
2581,1.0,2135.0,5.0,450871.5079669729
266,1.0,2471.0,1.0,459574.0523521411
2968,73.0,2074.0,1.0,719784.5012369471
2857,55.0,2488.0,11.0,677158.7724644243
2573,64.0,2936.0,2.0,800953.4908572766
2382,37.0,2074.0,10.0,609426.8612369471
3374,73.0,1734.0,4.0,752154.4966874628
663,73.0,1459.0,2.0,779683.9139110985
1535,73.0,1346.0,12.0,783698.1969504637
1370,73.0,2163.0,6.0,715412.1225970787
3228,55.0,2098.0,13.0,668020.3653577651
2507,64.0,1772.0,3.0,724911.4333498311
573,1.0,1459.0,7.0,514132.4339110986
4263,73.0,2118.0,4.0,717319.1324994892
1060,28.0,1783.0,5.0,602492.3058336186
2114,19.0,2231.0,8.0,532147.4940008646
2181,82.0,1928.0,12.0,750099.9091183891
2753,82.0,1731.0,6.0,772363.712182472
3047,73.0,2163.0,13.0,714215.1225970787
1506,82.0,1161.0,2.0,798387.5649294312
261,10.0,2631.0,12.0,523759.2079983787
3446,37.0,1237.0,3.0,674655.64180528
4211,37.0,2135.0,4.0,607097.1079669729
1691,28.0,1161.0,14.0,632952.6249294311
4503,73.0,1346.0,4.0,784850.1969504637
3692,82.0,2074.0,9.0,739141.1612369472
3118,10.0,2043.0,4.0,499477.22272441006
4450,37.0,1284.0,13.0,674547.1318735133
2863,64.0,1467.0,1.0,756208.4102069426
3664,73.0,1346.0,8.0,784418.1969504637
1602,19.0,2043.0,8.0,539531.0927244101
1269,28.0,2043.0,12.0,576380.9627244101
2019,19.0,2135.0,10.0,534100.8079669729
4612,28.0,2163.0,11.0,570483.7725970788
672,28.0,2043.0,4.0,577532.9627244101
1303,1.0,2028.0,5.0,457066.4647340298
4895,10.0,2476.0,12.0,502229.2987274453
2525,28.0,2501.0,9.0,583622.0699192637
4768,46.0,1161.0,13.0,699428.6049294312
4884,64.0,2796.0,9.0,759695.1612148324
2811,64.0,1783.0,8.0,723167.1858336186
1649,1.0,2631.0,12.0,480304.4179983788
655,10.0,1804.0,7.0,521889.4918136714
2163,1.0,2488.0,11.0,460247.2524644242
2045,64.0,1284.0,6.0,762004.8118735134
1358,55.0,2631.0,10.0,697689.1579983787
829,10.0,2028.0,5.0,500466.98473402974
1582,46.0,2680.0,11.0,677887.207679752
3370,73.0,2163.0,7.0,715295.1225970787
1458,82.0,1335.0,9.0,804475.0153672725
34,1.0,2118.0,12.0,450546.1724994892
1594,46.0,1346.0,3.0,707383.7769504638
120,82.0,2471.0,6.0,745246.562352141
1909,37.0,1161.0,3.0,669210.1149294311
4543,73.0,1772.0,14.0,746193.9133498312
1873,73.0,1237.0,12.0,782605.9618052801
1702,19.0,1335.0,4.0,603752.9653672726
1521,10.0,2098.0,4.0,496103.26535776514
4764,46.0,1734.0,11.0,673575.3166874629
4649,1.0,2118.0,14.0,450078.1724994892
347,1.0,1161.0,3.0,513416.1549294312
1176,19.0,1284.0,14.0,602217.0118735133
3726,37.0,2163.0,13.0,604716.4425970789
3814,37.0,1459.0,2.0,670438.6739110985
1842,46.0,1346.0,5.0,707239.7769504638
3135,37.0,1567.0,12.0,659950.0549412773
871,46.0,1237.0,5.0,706176.9718052801
3908,64.0,2098.0,5.0,695227.1853577651
3718,10.0,2501.0,5.0,505987.8899192636
3565,55.0,2231.0,1.0,665565.6540008646
4476,1.0,1734.0,8.0,486378.01668746286
3320,46.0,2231.0,12.0,635439.8640008646
164,28.0,1161.0,11.0,633627.6249294311
1725,73.0,1459.0,5.0,779494.9139110985
844,37.0,1237.0,11.0,673647.64180528
2848,73.0,2913.0,13.0,815261.7404500827
2236,1.0,2936.0,11.0,556760.8108572764
868,73.0,1772.0,12.0,746661.9133498312
1093,1.0,2074.0,9.0,453475.2212369471
4782,73.0,2098.0,3.0,718366.0053577651
52,73.0,1928.0,6.0,731008.3891183891
2547,19.0,1237.0,9.0,601928.9818052801
1305,82.0,1734.0,4.0,772200.5566874628
650,55.0,1335.0,4.0,736281.5653672726
445,82.0,2028.0,9.0,742191.1447340297
3933,28.0,2105.0,6.0,573626.8037311212
671,10.0,2074.0,1.0,497599.8812369472
3969,46.0,1797.0,7.0,667037.9381415535
3461,46.0,2163.0,6.0,637662.1125970788
226,73.0,2105.0,5.0,717863.0537311212
1979,19.0,2074.0,4.0,537953.5412369472
1017,82.0,2501.0,13.0,747260.6099192636
1722,82.0,1335.0,3.0,805123.0153672725
4879,55.0,2118.0,6.0,668229.8924994892
3847,64.0,2074.0,11.0,695711.8412369471
4253,28.0,2471.0,8.0,580580.222352141
4197,46.0,1467.0,5.0,701368.3502069425
4797,82.0,2476.0,6.0,745752.0187274452
3516,55.0,1161.0,7.0,729251.0949294312
1983,19.0,1284.0,2.0,603945.0118735133
2053,10.0,1772.0,1.0,525954.5533498311
888,46.0,2488.0,8.0,648809.8524644242
2996,55.0,2501.0,4.0,679544.3399192637
3881,19.0,2700.0,12.0,577659.1314326305
3035,73.0,2501.0,5.0,728441.5199192637
3186,82.0,1567.0,6.0,790237.2049412772
146,46.0,2680.0,2.0,678940.207679752
1118,1.0,2043.0,5.0,455994.35272441007
3039,1.0,1459.0,3.0,514492.4339110986
4003,55.0,2043.0,14.0,671126.5727244101
2824,19.0,1335.0,3.0,603815.9653672726
4657,37.0,2471.0,3.0,615767.6123521412
2106,19.0,2501.0,5.0,546514.9799192636
542,10.0,2471.0,5.0,502798.4423521411
1209,46.0,1237.0,3.0,706320.9718052801
4246,37.0,2028.0,7.0,612956.5447340297
2070,46.0,2680.0,3.0,678895.207679752
514,46.0,2631.0,9.0,668985.3679983787
4668,19.0,1783.0,1.0,565161.8358336187
3117,46.0,2913.0,6.0,738506.2304500827
515,55.0,2231.0,8.0,664998.6540008646
3292,19.0,2231.0,10.0,531823.4940008646
274,19.0,2913.0,5.0,634408.7204500827
3746,46.0,1346.0,14.0,705700.7769504638
2499,1.0,1731.0,13.0,485778.602182472
4489,10.0,2098.0,13.0,494726.26535776514
4330,73.0,2118.0,11.0,716374.1324994892
1395,10.0,1467.0,12.0,556057.2302069425
2393,19.0,1284.0,13.0,602460.0118735133
25,10.0,2231.0,11.0,491131.7040008646
4760,1.0,1928.0,8.0,465272.22911838925
2761,10.0,1346.0,3.0,563187.2169504637
322,64.0,2936.0,1.0,800980.4908572766
957,46.0,2118.0,11.0,638636.2724994892
2636,37.0,2501.0,2.0,619010.1599192637
1138,28.0,2501.0,7.0,583910.0699192637
1061,37.0,2028.0,6.0,613073.5447340297
3106,46.0,2680.0,13.0,677455.207679752
1928,28.0,1284.0,13.0,639961.5718735134
967,19.0,1284.0,8.0,603405.0118735133
328,82.0,1284.0,2.0,805219.9318735134
1530,37.0,1346.0,14.0,674025.6369504638
3556,1.0,2043.0,11.0,455130.35272441007
536,73.0,1237.0,8.0,783325.9618052801
218,19.0,2028.0,12.0,539880.5047340296
115,28.0,1734.0,10.0,607428.1966874629
2819,64.0,2416.0,12.0,696358.5723281042
960,82.0,2043.0,8.0,741284.1827244101
2228,64.0,2631.0,13.0,723026.9479983787
546,82.0,2471.0,1.0,745561.562352141
460,82.0,1346.0,4.0,804861.3369504637
434,28.0,1346.0,5.0,640973.4969504637
3990,82.0,2680.0,2.0,776961.007679752
1071,10.0,2043.0,9.0,498892.22272441006
1744,28.0,2471.0,9.0,580427.222352141
1287,46.0,1284.0,11.0,706648.6918735134
1483,19.0,2118.0,12.0,534447.4124994893
3071,46.0,1804.0,14.0,664927.9318136714
2793,37.0,2488.0,5.0,617382.9324644243
3860,64.0,2416.0,8.0,697078.5723281042
78,73.0,1772.0,7.0,747516.9133498312
2196,10.0,1783.0,9.0,523979.3658336187
3949,82.0,2416.0,10.0,739885.4523281042
1876,82.0,1731.0,11.0,771598.712182472
1615,1.0,2936.0,9.0,557120.8108572764
2973,10.0,1161.0,6.0,556495.6449294311
3595,19.0,1783.0,14.0,563406.8358336187
2224,19.0,1734.0,5.0,570561.1366874628
3354,46.0,2105.0,12.0,639057.7037311213
2711,37.0,1783.0,11.0,636258.7758336186
1253,64.0,1731.0,11.0,728591.1321824719
1286,19.0,1731.0,1.0,571122.182182472
3075,28.0,2231.0,1.0,570301.2840008646
3201,82.0,1161.0,13.0,796902.5649294312
2859,46.0,1928.0,13.0,652124.8291183892
3232,1.0,2231.0,10.0,447901.9140008646
4680,10.0,2680.0,9.0,533570.407679752
1414,82.0,2416.0,3.0,740704.4523281042
4245,19.0,2680.0,14.0,573078.6076797519
2237,28.0,2796.0,5.0,638808.6012148325
2429,37.0,2098.0,11.0,607882.7253577651
2731,64.0,2913.0,7.0,793273.5704500827
1220,28.0,1804.0,4.0,600199.2118136714
2027,46.0,2416.0,10.0,641959.6923281042
2299,19.0,2416.0,10.0,537897.3723281042
44,64.0,1783.0,10.0,722843.1858336186
111,55.0,1928.0,13.0,680936.3491183892
2383,28.0,1346.0,12.0,639902.4969504637
3831,1.0,2118.0,9.0,451113.1724994892
2609,55.0,1346.0,4.0,736079.9169504638
2509,73.0,2913.0,11.0,815693.7404500827
1614,28.0,2501.0,14.0,582587.0699192637
3986,37.0,2631.0,7.0,637482.5779983787
1826,37.0,1237.0,8.0,674160.64180528
2626,46.0,2700.0,13.0,681573.1314326305
1333,64.0,1797.0,4.0,722018.3981415535
711,55.0,2098.0,1.0,669532.3653577651
35,55.0,2796.0,14.0,732686.5212148326
4492,19.0,2936.0,3.0,641817.2908572765
3642,10.0,2043.0,14.0,497857.22272441006
4307,1.0,2488.0,4.0,461192.2524644242
4189,73.0,1567.0,12.0,769234.1749412772
3377,64.0,2074.0,3.0,696719.8412369471
4512,19.0,2105.0,2.0,536339.3537311212
2166,19.0,1804.0,4.0,562650.8518136714
2710,19.0,2476.0,8.0,543474.1387274452
2653,73.0,1237.0,5.0,783676.9618052801
4328,46.0,2098.0,7.0,640273.545357765
3926,46.0,1284.0,5.0,707512.6918735134
1428,10.0,2796.0,10.0,559942.3212148325
1451,28.0,2631.0,2.0,603180.7879983787
821,19.0,2135.0,8.0,534424.8079669729
3883,1.0,2043.0,2.0,456183.35272441007
1762,82.0,2796.0,8.0,803047.4412148325
3956,19.0,2501.0,12.0,545443.9799192636
422,46.0,1467.0,6.0,701269.3502069425
1571,46.0,1346.0,1.0,707455.7769504638
4113,64.0,2700.0,1.0,737931.1314326305
3820,55.0,1797.0,2.0,696242.6681415535
4224,73.0,1797.0,10.0,744230.1281415536
141,55.0,1783.0,3.0,697779.7158336187
2215,37.0,2680.0,11.0,646092.007679752
2430,46.0,1284.0,9.0,707008.6918735134
4648,1.0,2118.0,13.0,450321.1724994892
1105,1.0,1335.0,8.0,519560.66536727257
1398,64.0,2936.0,10.0,800089.4908572766
1732,28.0,2028.0,9.0,578016.0247340297
4585,37.0,1797.0,1.0,635754.2081415536
3729,64.0,1772.0,14.0,723228.4333498311
1961,46.0,2098.0,13.0,639193.545357765
707,10.0,1459.0,13.0,556401.7439110986
2970,28.0,1772.0,11.0,602881.5133498312
4826,46.0,1797.0,5.0,667253.9381415535
1228,10.0,1734.0,3.0,530247.0766874629
3400,73.0,2936.0,9.0,823330.7308572765
2477,37.0,1467.0,3.0,669826.3202069426
1663,19.0,2163.0,7.0,533551.1025970788
168,1.0,2631.0,5.0,481375.4179983788
4078,82.0,2631.0,1.0,767708.5279983788
804,1.0,1346.0,11.0,518840.07695046376
2328,19.0,2098.0,14.0,534974.0853577651
3002,28.0,1804.0,12.0,599047.2118136714
3566,10.0,1467.0,6.0,557029.2302069425
1041,82.0,1335.0,7.0,804763.0153672725
2250,19.0,2796.0,9.0,600666.9612148325
3490,46.0,1731.0,8.0,674432.552182472
750,82.0,2913.0,5.0,836709.9104500827
648,37.0,1346.0,5.0,675564.6369504638
2665,10.0,2700.0,9.0,537681.1314326305
